gbifid	kingdom	family	scientificname	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	eventdate	day	month	year
1579842094	Plantae	Araceae	Arum italicum Mill.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579841708	Plantae	Araceae	Arum italicum Mill.	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579837416	Animalia	Ardeidae	Ardeola ralloides (Scopoli, 1769)	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1579835683	Animalia	Accipitridae	Aquila chrysaetos (Linnaeus, 1758)	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1579835440	Plantae	Ranunculaceae	Aquilegia L.	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1579833486	Animalia	Pieridae	Aporia crataegi (Linnaeus, 1758)	43.284321	17.09173	250	2017-06-10T02:00Z	10	6	2017
1579833071	Animalia	Pieridae	Aporia crataegi (Linnaeus, 1758)	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579832552	Animalia	Apodidae	Apus apus (Linnaeus, 1758)	43.26226	17.059801	250	2017-04-16T02:00Z	16	4	2017
1579832493	Animalia	Pieridae	Aporia crataegi (Linnaeus, 1758)	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579832255	Animalia	Apodidae	Apus apus (Linnaeus, 1758)	44.412693	15.089207	250	2017-05-29T02:00Z	29	5	2017
1579832071	Animalia	Apodidae	Apus apus (Linnaeus, 1758)	45.087612	13.878181	250	2017-05-22T02:00Z	22	5	2017
1579831552	Animalia	Pieridae	Aporia crataegi (Linnaeus, 1758)	45.388927	14.856176	250	2017-06-09T02:00Z	9	6	2017
1579830426	Animalia	Apodidae	Apus apus (Linnaeus, 1758)	43.242828	17.087532	250	2017-06-04T02:00Z	4	6	2017
1579830224	Animalia	Apodidae	Apus pallidus (Shelley, 1870)	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1579825584	Animalia	Acrididae	Anacridium aegyptium (Linnaeus, 1764)	43.201672	17.126312	250	2017-06-14T02:00Z	14	6	2017
1579823021	Animalia	Pieridae	Anthocharis cardamines (Linnaeus, 1758)	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1579820113	Animalia	Motacillidae	Anthus trivialis (Linnaeus, 1758)	45.363968	14.707689	250	2017-06-11T02:00Z	11	6	2017
1579818939	Animalia	Acrididae	Anacridium aegyptium (Linnaeus, 1764)	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1579818303	Animalia	Motacillidae	Anthus campestris (Linnaeus, 1758)	43.284321	17.09173	250	2017-06-10T02:00Z	10	6	2017
1579815857	Plantae	Orchidaceae	Anacamptis pyramidalis (L.) Rich.	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579815837	Plantae	Fabaceae	Anthyllis vulneraria subsp. rubriflora (DC.) Arcang.	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579811423	Plantae	Orchidaceae	Anacamptis pyramidalis (L.) Rich.	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579810090	Animalia	Motacillidae	Anthus trivialis (Linnaeus, 1758)	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1579809182	Plantae	Plantaginaceae	Antirrhinum majus L.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579809101	Plantae	Primulaceae	Anagallis arvensis L.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579808142	Plantae	Orchidaceae	Anacamptis pyramidalis (L.) Rich.	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579808048	Plantae	Plantaginaceae	Antirrhinum majus L.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579800988	Plantae	Fabaceae	Anthyllis vulneraria L.	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1579800974	Animalia	Pieridae	Anthocharis cardamines (Linnaeus, 1758)	43.286812	17.023058	250	2017-04-14T02:00Z	14	4	2017
1579800954	Plantae	Fabaceae	Anthyllis cytisoides L.	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1579800753	Animalia	Choreutidae	Anthophila fabriciana Linnaeus, 1767	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1579796021	Animalia	Motacillidae	Anthus campestris (Linnaeus, 1758)	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1579792088	Animalia	Melanopsidae	Amphimelania holandri C. Pfeiffer, 1828	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579791751	Animalia	Arctiidae	Amata phegea Linnaeus, 1758	43.284321	17.09173	250	2017-06-10T02:00Z	10	6	2017
1579791173	Animalia	Arctiidae	Amata phegea Linnaeus, 1758	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1579791135	Animalia	Arctiidae	Amata	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579790815	Animalia	Arctiidae	Amata phegea Linnaeus, 1758	45.491428	14.691038	250	2017-06-12T02:00Z	12	6	2017
1579784684	Plantae	Brassicaceae	Alliaria petiolata (M.Bieb.) Cavara & Grande	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579779795	Plantae	Amaryllidaceae	Allium ampeloprasum L.	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1579779395	Animalia	Phasianidae	Alectoris graeca (Meisner, 1804)	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1579778456	Plantae	Amaryllidaceae	Allium roseum L.	43.258057	17.063749	250	2017-04-15T02:00Z	15	4	2017
1579778436	Plantae	Amaryllidaceae	Allium subhirsutum L.	43.258057	17.063749	250	2017-04-15T02:00Z	15	4	2017
1579777869	Plantae	Lamiaceae	Ajuga chamaepitys (L.) Schreb.	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579777651	Plantae	Lamiaceae	Ajuga chamaepitys (L.) Schreb.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579777608	Plantae	Lamiaceae	Ajuga chamaepitys (L.) Schreb.	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579777535	Plantae	Simaroubaceae	Ailanthus altissima (Miller) Swingle	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1579773299	Plantae	Asparagaceae	Agave attenuata Salm-Dyck	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579773268	Plantae	Asparagaceae	Agave L.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579772803	Animalia	Noctuidae	Agrotis exclamationis Linnaeus, 1758	45.405193	14.799158	250	2017-06-10T02:00Z	10	6	2017
1579772476	Animalia	Nymphalidae	Aglais urticae Linnaeus, 1758	45.388927	14.856176	250	2017-06-09T02:00Z	9	6	2017
1579772410	Animalia	Noctuidae	Agrotis exclamationis Linnaeus, 1758	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1579771558	Animalia	Chrysomelidae	Agelastica alni (Linnaeus, 1758)	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1579771340	Animalia	Noctuidae	Agrotis exclamationis Linnaeus, 1758	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1579769473	Animalia	Noctuidae	Aedia funesta Esper, 1786	45.405193	14.799158	250	2017-06-13T02:00Z	13	6	2017
1579768212	Plantae	Poaceae	Aegilops neglecta Req. ex Bertol.	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579767720	Plantae	Boraginaceae	Aegonychon purpurocaeruleum (L.) J. Holub	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579767409	Plantae	Sapindaceae	Aesculus carnea Hayne	45.087612	13.878181	250	2017-05-22T02:00Z	22	5	2017
1579767052	Animalia	Noctuidae	Aedia funesta Esper, 1786	45.405193	14.799158	250	2017-06-10T02:00Z	10	6	2017
1579764998	Animalia	Zygaenidae	Adscita Retzius, 1783	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1579764948	Plantae	Ranunculaceae	Adonis annua L.	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579764927	Plantae	Pteridaceae	Adiantum capillus-veneris L.	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579762415	Plantae	Sapindaceae	Acer monspessulanum L.	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579761910	Plantae	Sapindaceae	Acer hyrcanum Fisch. & C. A. Mey.	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579760993	Plantae	Sapindaceae	Acer L.	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579760519	Plantae	Sapindaceae	Acer hyrcanum Fisch. & C. A. Mey.	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579759938	Animalia	Noctuidae	Acronicta aceris Linnaeus, 1758	45.405193	14.799158	250	2017-06-10T02:00Z	10	6	2017
1579757822	Animalia	Acrocephalidae	Acrocephalus scirpaceus (Hermann, 1804)	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1579757771	Animalia	Acrocephalidae	Acrocephalus arundinaceus (Linnaeus, 1758)	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1572400768	Plantae	Cactaceae	Opuntia humifusa (Raf.) Raf.	44.195556	15.767778		2017-07-05T18:22Z	5	7	2017
1572400744	Animalia	Platycnemididae	Platycnemis pennipes Pallas, 1771	44.161667	15.848889		2017-07-05T12:12Z	5	7	2017
1572400737	Plantae	Potamogetonaceae	Potamogeton perfoliatus L.	44.186111	15.815556		2017-07-05T15:52Z	5	7	2017
1572400727	Plantae	Poaceae	Lagurus ovatus L.	44.231944	15.168611		2017-07-06T21:46Z	6	7	2017
1572400713	Animalia	Chrysomelidae	Donacia versicolorea (Brahms, 1790) Brahms, 1790	44.179722	15.8175		2017-07-05T14:01Z	5	7	2017
1572400684	Animalia	Calopterygidae	Calopteryx splendens Harris, 1780	44.170556	15.832222		2017-07-05T13:31Z	5	7	2017
1572400680	Plantae	Nymphaeaceae	Nuphar luteum (L.) Sibth. & Sm.	44.246389	15.810556		2017-07-05T13:58Z	5	7	2017
1572400671	Plantae	Asteraceae	Scolymus hispanicus L.	44.196389	15.767778		2017-07-05T18:18Z	5	7	2017
1572400669	Plantae	Asteraceae	Inula verbascifolia (Willd.) Hausskn.	44.291667	15.126667		2017-07-05T18:16Z	5	7	2017
1572400663	Animalia	Nymphalidae	Polygonia egea Cramer, 1779	44.196111	15.767778		2017-07-05T18:21Z	5	7	2017
1572400660	Plantae	Rhamnaceae	Paliurus spina-christi Miller	44.161944	15.848611		2017-07-05T12:36Z	5	7	2017
1572400657	Plantae	Lamiaceae	Teucrium montanum L.	44.187222	15.820833		2017-07-05T14:54Z	5	7	2017
1572400653	Plantae	Plantaginaceae	Linaria vulgaris Mill.	44.161647	15.848616	4	2017-07-05T12:15Z	5	7	2017
1572400650	Plantae	Campanulaceae	Campanula fenestrellata Feer	44.193056	15.794722		2017-07-05T16:57Z	5	7	2017
1572400649	Plantae	Asteraceae	Onopordum illyricum L.	44.161676	15.848519	4	2017-07-05T12:13Z	5	7	2017
1572400600	Plantae	Caryophyllaceae	Petrorhagia saxifraga (L.) Link	44.187778	15.818056		2017-07-05T15:35Z	5	7	2017
1572400521	Plantae	Asteraceae	Limbarda crithmoides subsp. longifolia (Arcang.) Greuter	44.211974	15.158753	8	2017-07-03T21:25Z	3	7	2017
1572400516	Plantae	Fabaceae	Bituminaria bituminosa (L.) C.H.Stirt.	44.210978	15.161353	31	2017-07-03T22:09Z	3	7	2017
1572400503	Animalia	Helicidae	Otala lactea (O.F. Muller, 1774) O.F. Muller, 1774	44.213686	15.164078	31	2017-07-03T20:54Z	3	7	2017
1572400495	Plantae	Rubiaceae	Galium verum L.	44.211667	15.159444		2017-07-03T21:20Z	3	7	2017
1572400491	Plantae	Brassicaceae	Cakile maritima Scop.	44.282222	15.124722		2017-07-04T22:14Z	4	7	2017
1572400483	Animalia	Pentatomidae	Graphosoma Laporte, 1833	44.269722	15.128611		2017-07-04T23:01Z	4	7	2017
1572400390	Plantae	Poaceae	Briza maxima L.	44.234444	15.173056		2017-07-02T21:07Z	2	7	2017
1572400337	Animalia	Carabidae	Carabus coriaceus Linnaeus, 1758	44.234167	15.172778		2017-07-02T20:59Z	2	7	2017
1572400320	Animalia	Carabidae	Carabus coriaceus Linnaeus, 1758	44.233333	15.170556		2017-07-02T20:27Z	2	7	2017
1572400289	Animalia	Subulinidae	Rumina decollata (Linnaeus, 1758) Linnaeus, 1758	44.236667	15.173056		2017-07-02T21:35Z	2	7	2017
1572391858	Animalia	Esocidae	Esox lucius Linnaeus, 1758	44.900908	15.610628		2017-06-05T13:05Z	5	6	2017
1572384057	Plantae	Asteraceae	Jacobaea maritima (L.) Pelser & Meijden	44.233891	15.169444		2017-07-01T22:28Z	1	7	2017
1572383946	Animalia	Pentatomidae	Carpocoris mediterraneus Tamanini, 1959	44.233891	15.17		2017-07-01T22:15Z	1	7	2017
1572383904	Animalia	Lacertidae	Podarcis siculus (Rafinesque-schmaltz, 1810)	44.234165	15.169723		2017-07-01T22:17Z	1	7	2017
1572383891	Animalia	Hygromiidae	Monacha cartusiana (Müller, 1774)	44.233055	15.171111	2752	2017-07-01T21:51Z	1	7	2017
1572383886	Animalia	Buprestidae	Chalcophora mariana (Linnaeus, 1758) Linnaeus, 1758	44.233055	15.171111		2017-07-01T22:01Z	1	7	2017
1572382022	Animalia	Noctuidae	Autographa gamma Linnaeus, 1758	43.550512	16.387385	6	2017-07-04T02:00Z	4	7	2017
1572379324	Plantae	Gentianaceae	Blackstonia perfoliata (L.) Huds.	44.232498	15.170278		2017-07-01T21:26Z	1	7	2017
1572379291	Plantae	Convolvulaceae	Convolvulus arvensis L.	44.234105	15.16631	344	2017-07-01T14:45Z	1	7	2017
1572379250	Plantae	Primulaceae	Anagallis arvensis L.	44.231945	15.166667		2017-07-01T14:48Z	1	7	2017
1572379140	Animalia	Mactridae	Mactra stultorum (Linnaeus, 1758)	44.230127	15.162926	2752	2017-07-01T14:30Z	1	7	2017
1572379129	Animalia	Muricidae	Bolinus brandaris (Linnaeus, 1758)	44.230434	15.16235	2752	2017-07-01T14:18Z	1	7	2017
1572379071	Animalia	Muricidae	Hexaplex trunculus (Linnaeus, 1758)	44.23015	15.162626	2752	2017-07-01T14:15Z	1	7	2017
1572379061	Plantae	Asteraceae	Cichorium intybus L.	44.228054	15.168611	2752	2017-07-01T14:45Z	1	7	2017
1572379035	Animalia	Littorinidae	Melarhaphe neritoides (Linnaeus, 1758)	44.23111	15.1625		2017-07-01T14:22Z	1	7	2017
1572358834	Animalia	Cyprinidae	Squalius cephalus (Linnaeus, 1758)	44.873598	15.605736	663	2017-06-26T19:23Z	26	6	2017
1572357606	Animalia	Papilionidae	Iphiclides podalirius (Linnaeus, 1758)	43.538721	16.482818	24	2017-07-03T02:00Z	3	7	2017
1572357595	Animalia	Pieridae	Pontia edusa (Fabricius, 1777)	43.538721	16.482818	24	2017-07-03T02:00Z	3	7	2017
1572351825	Plantae	Fabaceae	Lotus corniculatus L.	46.07656	15.676763	10	2017-06-25T19:11Z	25	6	2017
1572351758	Animalia	Libellulidae	Orthetrum brunneum Fonscolombe, 1837	44.943545	14.414492	10	2017-06-20T19:06Z	20	6	2017
1572351736	Animalia	Columbidae	Columba livia Gmelin, 1789	44.943552	14.414542	10	2017-06-20T19:05Z	20	6	2017
1572351727	Animalia	Hirundinidae	Hirundo rustica Linnaeus, 1758	44.949173	14.415618	10	2017-06-20T18:35Z	20	6	2017
1572351720	Plantae	Rubiaceae	Galium album Mill.	46.076163	15.676913	10	2017-06-25T19:16Z	25	6	2017
1572351706	Plantae	Adoxaceae	Sambucus ebulus L.	44.943525	14.414537	10	2017-06-20T19:07Z	20	6	2017
1572351700	Animalia	Cetoniidae	Cetonia aurata (Linnaeus, 1761)	44.94345	14.414665	10	2017-06-20T19:08Z	20	6	2017
1572351693	Plantae	Hypericaceae	Hypericum perforatum L.	46.076503	15.676818	10	2017-06-25T19:11Z	25	6	2017
1572351682	Animalia	Lacertidae	Algyroides nigropunctatus (Duméril & Bibron, 1839)	45.1081	14.02891	46	2017-06-27T20:07Z	27	6	2017
1572351662	Plantae	Plantaginaceae	Plantago lanceolata L.	46.076217	15.67698	10	2017-06-25T19:16Z	25	6	2017
1572351661	Plantae	Asteraceae	Erigeron L.	46.07678	15.676897	10	2017-06-25T19:06Z	25	6	2017
1572351652	Plantae	Lamiaceae	Stachys byzantina K.Koch	44.947405	14.405672	10	2017-06-20T19:39Z	20	6	2017
1572351631	Animalia	Papilionidae	Iphiclides podalirius (Linnaeus, 1758)	44.955913	14.413041	10	2017-06-20T14:39Z	20	6	2017
1572351630	Plantae	Rhamnaceae	Paliurus spina-christi Miller	44.942268	14.414935	10	2017-06-20T19:15Z	20	6	2017
1572351509	Animalia	Lacertidae	Lacerta Linnaeus, 1758	45.10663	14.03495	46	2017-06-27T19:27Z	27	6	2017
1572350882	Plantae	Malvaceae	Malva sylvestris L.	44.957653	14.40578	10	2017-06-19T14:32Z	19	6	2017
1572350582	Animalia	Lycaenidae	Celastrina argiolus (Linnaeus, 1758)	43.554821	16.388297	48	2017-07-01T02:00Z	1	7	2017
1572350578	Animalia	Papilionidae	Papilio machaon Linnaeus, 1758	43.554821	16.388297	48	2017-07-01T02:00Z	1	7	2017
1572350576	Animalia	Lycaenidae	Lycaena phlaeas (Linnaeus, 1761)	43.554821	16.388297	48	2017-07-01T02:00Z	1	7	2017
1572347378	Animalia	Ranidae	Rana dalmatina Fitzinger in Bonaparte, 1839	45.34668	14.06151	11	2017-06-28T12:02Z	28	6	2017
1572347377	Animalia	Salamandridae	Lissotriton vulgaris (Linnaeus, 1758)	45.368497	14.016735	5	2017-06-28T13:22Z	28	6	2017
1572347314	Animalia	Bombinatoridae	Bombina variegata (Linnaeus, 1758)	45.368046	14.017452	11	2017-06-28T13:05Z	28	6	2017
1572347296	Animalia	Salamandridae	Lissotriton vulgaris (Linnaeus, 1758)	45.34668	14.06151	11	2017-06-28T12:02Z	28	6	2017
1572347284	Animalia	Salamandridae	Triturus carnifex (Laurenti, 1768)	45.34668	14.06151	11	2017-06-28T12:03Z	28	6	2017
1572347274	Animalia	Lacertidae	Algyroides nigropunctatus (Duméril & Bibron, 1839)	45.126415	13.812526	11	2017-06-26T16:28Z	26	6	2017
1572347269	Animalia	Bufonidae	Bufo bufo (Linnaeus, 1758)	45.368497	14.016735	5	2017-06-28T13:19Z	28	6	2017
1572347246	Animalia	Colubridae	Natrix natrix (Linnaeus, 1758)	45.460328	14.153687	11	2017-06-25T14:32Z	25	6	2017
1572347231	Animalia	Bufonidae	Bufo bufo (Linnaeus, 1758)	45.460328	14.153687	11	2017-06-25T14:30Z	25	6	2017
1572347218	Animalia	Salamandridae	Lissotriton vulgaris (Linnaeus, 1758)	45.4004	14.14892	11	2017-06-25T12:29Z	25	6	2017
1572347192	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	45.014125	14.16218	46	2017-06-27T12:35Z	27	6	2017
1572347155	Animalia	Bufonidae	Bufo bufo (Linnaeus, 1758)	45.4004	14.14892	11	2017-06-25T12:39Z	25	6	2017
1572347137	Animalia	Salamandridae	Ichthyosaura alpestris (Laurenti, 1768)	45.4004	14.14892	11	2017-06-25T12:38Z	25	6	2017
1572347113	Animalia	Salamandridae	Triturus carnifex (Laurenti, 1768)	45.4004	14.14892	11	2017-06-25T12:51Z	25	6	2017
1572347018	Animalia	Colubridae	Natrix natrix (Linnaeus, 1758)	44.964902	14.457372	11	2017-06-23T18:52Z	23	6	2017
1572346951	Animalia	Colubridae	Elaphe quatuorlineata (Bonnaterre, 1790)	45.182014	14.095244	27206	2017-06-25T11:43Z	25	6	2017
1572346863	Animalia	Strigidae	Bubo bubo (Linnaeus, 1758)	45.079898	14.090985	15	2017-06-21T15:54Z	21	6	2017
1572346807	Animalia	Bombinatoridae	Bombina variegata (Linnaeus, 1758)	45.291134	13.957978	5	2017-06-20T16:34Z	20	6	2017
1572346804	Animalia	Bombinatoridae	Bombina variegata (Linnaeus, 1758)	45.290442	13.958566	10	2017-06-20T16:35Z	20	6	2017
1572346785	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	45.0205	14.15899	23	2017-06-20T11:55Z	20	6	2017
1572346420	Animalia	Bombinatoridae	Bombina variegata (Linnaeus, 1758)	45.219021	14.042938	11	2017-06-19T16:23Z	19	6	2017
1572346399	Animalia	Anguidae	Anguis fragilis Linnaeus, 1758	45.01806	14.06209	10	2017-06-17T21:59Z	17	6	2017
1572346389	Animalia	Ranidae	Rana dalmatina Fitzinger in Bonaparte, 1839	45.01806	14.06209	10	2017-06-17T22:03Z	17	6	2017
1572346367	Animalia	Colubridae	Hierophis gemonensis (Laurenti, 1768)	45.01806	14.06209	10	2017-06-17T16:50Z	17	6	2017
1572346308	Animalia	Colubridae	Zamenis longissimus (Laurenti, 1768)	45.01806	14.06209	10	2017-06-18T19:28Z	18	6	2017
1572345949	Animalia	Pterophoridae	Emmelina monodactyla Linnaeus, 1758	43.550514	16.387385	6	2017-06-30T02:00Z	30	6	2017
1572345899	Animalia	Geometridae	Idaea rusticata Schiffermüller, 1775	43.550514	16.387385	6	2017-06-29T02:00Z	29	6	2017
1572345872	Animalia	Geometridae	Menophra abruptaria Thunberg, 1792	43.550514	16.387385	6	2017-06-30T02:00Z	30	6	2017
1572340828	Animalia	Lymantriidae	Lymantria dispar Linnaeus, 1758	43.550512	16.387382	6	2017-06-28T02:00Z	28	6	2017
1571198926	Animalia	Crambidae	Cydalima perspectalis (Walker, 1859) Walker, 1859	43.550512	16.387382	6	2017-06-28T02:00Z	28	6	2017
1571198913	Animalia	Noctuidae	Tyta luctuosa Schiffermüller, 1776	43.550512	16.387382	6	2017-06-28T02:00Z	28	6	2017
1571198860	Animalia	Tortricidae	Cydia pomonella Linnaeus, 1758	43.550512	16.387382	6	2017-06-28T02:00Z	28	6	2017
1571195632	Animalia	Noctuidae	Emmelia trabealis (Scopoli, 1763)	43.550522	16.38738	6	2017-06-27T02:00Z	27	6	2017
1571191093	Animalia	Lymantriidae	Lymantria dispar Linnaeus, 1758	43.502787	16.437821	96	2017-06-27T02:00Z	27	6	2017
1571181485	Plantae	Plantaginaceae	Plantago lanceolata L.	45.819462	15.907359	10	2017-06-25T14:47Z	25	6	2017
1571181363	Plantae	Convolvulaceae	Convolvulus arvensis L.	45.819378	15.907195	10	2017-06-25T14:48Z	25	6	2017
1571176707	Animalia	Arctiidae	Amata phegea Linnaeus, 1758	45.987335	15.734281	10	2017-06-24T12:38Z	24	6	2017
1571176615	Plantae	Asteraceae	Cirsium arvense (L.) Scop.	45.987446	15.735052	10	2017-06-24T13:10Z	24	6	2017
1571176608	Animalia	Nymphalidae	Araschnia levana Linnaeus, 1758	45.987293	15.734125		2017-06-24T12:40Z	24	6	2017
1571173425	Animalia	Papilionidae	Papilio machaon Linnaeus, 1758	43.908986	16.395092	6	2017-06-23T18:26Z	23	6	2017
1571162166	Plantae	Aspleniaceae	Asplenium ceterach L.	44.959215	14.406077	65	2017-06-20T22:31Z	20	6	2017
1571160715	Plantae	Plantaginaceae	Plantago lanceolata L.	44.955051	14.413706		2017-06-20T14:06Z	20	6	2017
1571160681	Plantae	Asteraceae	Cichorium intybus L.	44.954784	14.413718		2017-06-20T14:13Z	20	6	2017
1571160640	Plantae	Fabaceae	Medicago sativa L.	44.954792	14.413755		2017-06-20T14:15Z	20	6	2017
1571160574	Plantae	Convolvulaceae	Convolvulus arvensis L.	44.953158	14.414622	2299	2017-06-20T13:58Z	20	6	2017
1571138449	Animalia	Salamandridae	Salamandra salamandra (Linnaeus, 1758)	43.907403	16.396831	65	2017-06-15T10:02Z	15	6	2017
1562922818	Animalia	Colubridae	Elaphe quatuorlineata (Bonnaterre, 1790)	44.12372	14.981997	27364	2017-05-11T19:23Z	11	5	2017
1562900639	Plantae	Lamiaceae	Melittis melissophyllum L.	45.395788	13.900775		2017-04-21T05:37Z	21	4	2017
1500330218	Animalia	Proteidae	Proteus anguinus Laurenti, 1768	45.302732	13.697187	27174	2017-04-29T17:56Z	29	4	2017
1500317075	Animalia	Colubridae	Natrix natrix (Linnaeus, 1758)	45.807104	16.087844	5	2017-04-26T15:09Z	26	4	2017
1500280109	Animalia	Bombinatoridae	Bombina variegata (Linnaeus, 1758)	45.868396	16.025003	8256	2017-04-19T23:48Z	19	4	2017
1500280030	Animalia	Ranidae	Pelophylax Fitzinger, 1843	45.621404	16.238915	16511	2017-04-12T15:27Z	12	4	2017
1500280026	Animalia	Salamandridae	Lissotriton vulgaris (Linnaeus, 1758)	45.629611	16.229201	8256	2017-04-12T17:45Z	12	4	2017
1500280017	Animalia	Ranidae	Rana dalmatina Fitzinger in Bonaparte, 1839	45.623957	16.21624	16511	2017-04-12T16:21Z	12	4	2017
1457634574	Animalia	Salamandridae	Salamandra salamandra (Linnaeus, 1758)	44.814892	15.300438		2017-04-11T19:39Z	11	4	2017
1453501741	Plantae	Primulaceae	Primula vulgaris Hill	44.855553	15.591245	11007	2017-03-10T10:49Z	10	3	2017
1412766779	Animalia	Aporrhaidae	Aporrhais pespelecani (Linnaeus, 1758)	45.123962	13.614271		2017-06-15T02:00Z	15	6	2017
